user_id,datetime,weekday,place_name,transport_mode,lon_x,lat_y
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:14:52+02:00,Thu,,Car,7.550465,46.625698
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:15:02+02:00,Thu,,Car,7.549498,46.624552
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:15:12+02:00,Thu,,Car,7.547969,46.623468
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:15:22+02:00,Thu,,Car,7.546942,46.622406
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:15:32+02:00,Thu,,Car,7.545343,46.621412
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:15:42+02:00,Thu,,Car,7.543132,46.620698
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:15:52+02:00,Thu,,Car,7.541730,46.619438
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:16:02+02:00,Thu,,Car,7.541163,46.617948
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:16:13+02:00,Thu,,Car,7.539821,46.616712
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:16:23+02:00,Thu,,Car,7.538179,46.615446
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:16:33+02:00,Thu,,Car,7.536720,46.614390
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:16:43+02:00,Thu,,Car,7.535143,46.613546
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:16:53+02:00,Thu,,Car,7.533741,46.612799
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:17:03+02:00,Thu,,Car,7.533863,46.612520
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:17:13+02:00,Thu,,Car,7.533512,46.612382
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:17:23+02:00,Thu,,Car,7.533128,46.612290
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:17:33+02:00,Thu,,Car,7.532721,46.612296
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:17:43+02:00,Thu,,Car,7.532270,46.612294
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:17:53+02:00,Thu,,Car,7.531688,46.612110
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:18:04+02:00,Thu,,Car,7.532247,46.612309
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:18:04+02:00,Thu,,Car,7.532324,46.612263
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:18:04+02:00,Thu,Parkplatz Wirihornbahnen,,7.532324,46.612263
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:41:56+02:00,Thu,,Car,7.532324,46.612263
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:41:56+02:00,Thu,,Car,7.531860,46.611753
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:42:07+02:00,Thu,,Car,7.531941,46.611528
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:42:18+02:00,Thu,,Car,7.532011,46.611303
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:42:28+02:00,Thu,,Car,7.532077,46.611084
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:42:39+02:00,Thu,,Car,7.532153,46.610846
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:42:50+02:00,Thu,,Car,7.532218,46.610615
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:43:01+02:00,Thu,,Car,7.532294,46.610382
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:43:11+02:00,Thu,,Car,7.532358,46.610178
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:43:22+02:00,Thu,,Car,7.532437,46.609930
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:43:32+02:00,Thu,,Car,7.532502,46.609714
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:43:42+02:00,Thu,,Car,7.532571,46.609496
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:43:52+02:00,Thu,,Car,7.532641,46.609276
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:44:02+02:00,Thu,,Car,7.532689,46.609134
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:44:13+02:00,Thu,,Car,7.532718,46.609053
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:44:24+02:00,Thu,,Car,7.532761,46.608903
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:44:34+02:00,Thu,,Car,7.532835,46.608696
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:44:45+02:00,Thu,,Car,7.532896,46.608460
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:44:56+02:00,Thu,,Car,7.532969,46.608229
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:45:06+02:00,Thu,,Car,7.533034,46.608013
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:45:17+02:00,Thu,,Car,7.533105,46.607780
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:45:27+02:00,Thu,,Car,7.533174,46.607572
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:45:38+02:00,Thu,,Car,7.533235,46.607352
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:45:49+02:00,Thu,,Car,7.533305,46.607125
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:46:00+02:00,Thu,,Car,7.533379,46.606889
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:46:11+02:00,Thu,,Car,7.533449,46.606651
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:46:22+02:00,Thu,,Car,7.533525,46.606421
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:46:32+02:00,Thu,,Car,7.533588,46.606213
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:46:43+02:00,Thu,,Car,7.533655,46.605981
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:46:54+02:00,Thu,,Car,7.533720,46.605759
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:47:05+02:00,Thu,,Car,7.533800,46.605530
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:47:15+02:00,Thu,,Car,7.533859,46.605329
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:47:26+02:00,Thu,,Car,7.533916,46.605117
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:47:36+02:00,Thu,,Car,7.533982,46.604913
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:47:47+02:00,Thu,,Car,7.534050,46.604674
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:47:58+02:00,Thu,,Car,7.534102,46.604510
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:48:08+02:00,Thu,,Car,7.534147,46.604392
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:48:19+02:00,Thu,,Car,7.534207,46.604178
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:48:29+02:00,Thu,,Car,7.534264,46.603982
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:48:40+02:00,Thu,,Car,7.534331,46.603755
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:48:51+02:00,Thu,,Car,7.534411,46.603521
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:49:02+02:00,Thu,,Car,7.534481,46.603305
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:49:13+02:00,Thu,,Car,7.534548,46.603075
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:49:24+02:00,Thu,,Car,7.534617,46.602850
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:49:35+02:00,Thu,,Car,7.534686,46.602628
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:49:46+02:00,Thu,,Car,7.534755,46.602417
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:49:57+02:00,Thu,,Car,7.534830,46.602181
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:50:07+02:00,Thu,,Car,7.534893,46.601974
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:50:18+02:00,Thu,,Car,7.534955,46.601758
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:50:29+02:00,Thu,,Car,7.535031,46.601532
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:50:39+02:00,Thu,,Car,7.535095,46.601336
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:50:50+02:00,Thu,,Car,7.535161,46.601108
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:51:01+02:00,Thu,,Car,7.535232,46.600863
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:51:11+02:00,Thu,,Car,7.535297,46.600692
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:51:22+02:00,Thu,,Car,7.535347,46.600488
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:51:33+02:00,Thu,,Car,7.535383,46.600369
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:51:43+02:00,Thu,,Car,7.535430,46.600223
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:51:53+02:00,Thu,,Car,7.535438,46.600131
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:52:03+02:00,Thu,,Car,7.535440,46.600068
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:52:14+02:00,Thu,,Car,7.535490,46.600087
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:52:25+02:00,Thu,,Car,7.535625,46.600100
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:52:36+02:00,Thu,,Car,7.535669,46.600101
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:52:47+02:00,Thu,,Car,7.535835,46.600080
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:52:58+02:00,Thu,,Car,7.535909,46.600083
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:53:09+02:00,Thu,,Car,7.535907,46.600086
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:53:19+02:00,Thu,,Car,7.535898,46.600102
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:53:30+02:00,Thu,,Car,7.535905,46.600114
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:53:40+02:00,Thu,,Car,7.535905,46.600114
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:53:51+02:00,Thu,,Car,7.535900,46.600130
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:54:02+02:00,Thu,,Car,7.535906,46.600123
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:54:13+02:00,Thu,,Car,7.535921,46.600115
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:54:24+02:00,Thu,,Car,7.536236,46.600147
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:54:34+02:00,Thu,,Car,7.536691,46.600173
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:54:45+02:00,Thu,,Car,7.537679,46.600393
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:54:56+02:00,Thu,,Car,7.538185,46.600935
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:55:07+02:00,Thu,,Car,7.538887,46.601349
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:55:18+02:00,Thu,,Car,7.539469,46.601874
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:55:29+02:00,Thu,,Car,7.539492,46.601966
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:55:39+02:00,Thu,,Car,7.539478,46.601967
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:55:50+02:00,Thu,,Car,7.539470,46.601963
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:56:00+02:00,Thu,,Car,7.539259,46.601983
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:56:11+02:00,Thu,,Car,7.538771,46.602436
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:56:21+02:00,Thu,,Car,7.538404,46.602610
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:56:32+02:00,Thu,,Car,7.538008,46.602772
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:56:42+02:00,Thu,,Car,7.537663,46.602992
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:56:52+02:00,Thu,,Car,7.537669,46.603276
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:57:03+02:00,Thu,,Car,7.537856,46.603627
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:57:14+02:00,Thu,,Car,7.537622,46.603756
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:57:25+02:00,Thu,,Car,7.537128,46.603891
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:57:36+02:00,Thu,,Car,7.536965,46.604054
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:57:47+02:00,Thu,,Car,7.537085,46.604241
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:57:57+02:00,Thu,,Car,7.537085,46.604239
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:58:08+02:00,Thu,,Car,7.537084,46.604234
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:58:18+02:00,Thu,,Car,7.537082,46.604236
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:58:29+02:00,Thu,,Car,7.537077,46.604234
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:58:40+02:00,Thu,,Car,7.537068,46.604235
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:58:51+02:00,Thu,,Car,7.537072,46.604233
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:59:02+02:00,Thu,,Car,7.537081,46.604239
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:59:13+02:00,Thu,,Car,7.536569,46.604345
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:59:23+02:00,Thu,,Car,7.536256,46.604566
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:59:33+02:00,Thu,,Car,7.536226,46.604871
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:59:44+02:00,Thu,,Car,7.535349,46.604539
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T10:59:55+02:00,Thu,,Car,7.534752,46.604750
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:00:06+02:00,Thu,,Car,7.534194,46.604979
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:00:16+02:00,Thu,,Car,7.533933,46.604926
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:00:26+02:00,Thu,,Car,7.533936,46.604918
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:00:37+02:00,Thu,,Car,7.533927,46.604917
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:00:48+02:00,Thu,,Car,7.533923,46.604929
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:00:58+02:00,Thu,,Car,7.533923,46.604938
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:01:09+02:00,Thu,,Car,7.533905,46.604936
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:01:20+02:00,Thu,,Car,7.533711,46.605096
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:01:31+02:00,Thu,,Car,7.533520,46.605342
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:01:41+02:00,Thu,,Car,7.533581,46.605633
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:01:52+02:00,Thu,,Car,7.533159,46.605934
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:02:03+02:00,Thu,,Car,7.533003,46.606335
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:02:13+02:00,Thu,,Car,7.533101,46.606717
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:02:24+02:00,Thu,,Car,7.532729,46.606560
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:02:34+02:00,Thu,,Car,7.532722,46.606553
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:02:45+02:00,Thu,,Car,7.532707,46.606573
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:02:56+02:00,Thu,,Car,7.532691,46.606576
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:03:06+02:00,Thu,,Car,7.532706,46.606742
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:03:17+02:00,Thu,,Car,7.532692,46.607356
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:03:27+02:00,Thu,,Car,7.533047,46.607886
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:03:38+02:00,Thu,,Car,7.533876,46.608254
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:03:48+02:00,Thu,,Car,7.534273,46.608422
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:03:58+02:00,Thu,,Car,7.534630,46.608592
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:04:09+02:00,Thu,,Car,7.534937,46.608869
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:04:19+02:00,Thu,,Car,7.534630,46.609408
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:04:30+02:00,Thu,,Car,7.534265,46.610318
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:04:41+02:00,Thu,,Car,7.534362,46.610928
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:04:52+02:00,Thu,,Car,7.534141,46.611145
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:05:03+02:00,Thu,,Car,7.533899,46.611318
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:05:13+02:00,Thu,,Car,7.533715,46.611515
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:05:24+02:00,Thu,,Car,7.533651,46.611697
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:05:34+02:00,Thu,,Car,7.533602,46.611901
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:05:45+02:00,Thu,,Car,7.534036,46.612429
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:05:56+02:00,Thu,,Car,7.533818,46.612357
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:06:06+02:00,Thu,,Car,7.533822,46.612355
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:06:16+02:00,Thu,,Car,7.533825,46.612351
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:06:27+02:00,Thu,,Car,7.533758,46.612348
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:06:37+02:00,Thu,,Car,7.533607,46.612344
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:06:48+02:00,Thu,,Car,7.533283,46.612237
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:06:58+02:00,Thu,,Car,7.532873,46.612211
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:07:09+02:00,Thu,,Car,7.532444,46.612252
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:07:20+02:00,Thu,,Car,7.532260,46.612266
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:07:20+02:00,Thu,,Car,7.532324,46.612263
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:07:20+02:00,Thu,Parkplatz Wirihornbahnen,,7.532324,46.612263
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:15:41+02:00,Thu,,Walk,7.532324,46.612263
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:15:41+02:00,Thu,,Walk,7.531995,46.612174
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:15:52+02:00,Thu,,Walk,7.531897,46.612145
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:16:02+02:00,Thu,,Walk,7.531870,46.612142
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:16:13+02:00,Thu,,Walk,7.531883,46.612122
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:16:23+02:00,Thu,,Walk,7.531889,46.612094
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:16:34+02:00,Thu,,Walk,7.531915,46.612158
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:16:45+02:00,Thu,,Walk,7.531829,46.612180
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:16:56+02:00,Thu,,Walk,7.531758,46.612170
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:17:07+02:00,Thu,,Walk,7.531700,46.612136
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:17:18+02:00,Thu,,Walk,7.531750,46.612052
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:17:29+02:00,Thu,,Walk,7.531866,46.611810
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:17:39+02:00,Thu,,Walk,7.531944,46.611608
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:17:50+02:00,Thu,,Walk,7.532013,46.611389
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:18:01+02:00,Thu,,Walk,7.532076,46.611161
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:18:07+02:00,Thu,,Walk,7.532143,46.610951
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:18:11+02:00,Thu,,Car,7.532143,46.610951
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:18:22+02:00,Thu,,Car,7.532211,46.610713
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:18:32+02:00,Thu,,Car,7.532227,46.610680
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:18:42+02:00,Thu,,Car,7.532227,46.610680
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:18:53+02:00,Thu,,Car,7.532384,46.610109
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:19:04+02:00,Thu,,Car,7.532466,46.609856
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:19:14+02:00,Thu,,Car,7.532532,46.609650
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:19:25+02:00,Thu,,Car,7.532611,46.609406
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:19:35+02:00,Thu,,Car,7.532661,46.609221
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:19:46+02:00,Thu,,Car,7.532661,46.609221
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:19:56+02:00,Thu,,Car,7.532828,46.608695
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:20:07+02:00,Thu,,Car,7.532901,46.608453
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:20:17+02:00,Thu,,Car,7.532969,46.608238
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:20:28+02:00,Thu,,Car,7.533047,46.608004
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:20:39+02:00,Thu,,Car,7.533108,46.607804
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:20:50+02:00,Thu,,Car,7.533182,46.607547
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:21:00+02:00,Thu,,Car,7.533244,46.607349
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:21:10+02:00,Thu,,Car,7.533313,46.607137
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:21:21+02:00,Thu,,Car,7.533388,46.606892
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:21:32+02:00,Thu,,Car,7.533465,46.606656
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:21:43+02:00,Thu,,Car,7.533524,46.606459
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:21:54+02:00,Thu,,Car,7.533609,46.606198
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:22:05+02:00,Thu,,Car,7.533682,46.605969
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:22:15+02:00,Thu,,Car,7.533741,46.605763
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:22:25+02:00,Thu,,Car,7.533804,46.605559
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:22:36+02:00,Thu,,Car,7.533868,46.605338
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:22:47+02:00,Thu,,Car,7.533938,46.605117
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:22:58+02:00,Thu,,Car,7.534012,46.604900
041cb7a2-1328-4e20-9ad0-4f3eeaa7e917,2023-05-18T11:23:08+02:00,Thu,,Car,7.534055,46.604742
